Episode,Loss
107,2.554011336962382
108,2.301974508166313
109,2.5756543771080347
110,2.6205784650076005
111,2.4863558832336876
112,2.1664875626564024
113,2.5672665882110595
114,2.3216453086246145
115,2.5794413089752197
116,2.0367101033528647
117,2.4284620092761133
118,2.293868967464992
119,2.5937877980674187
120,2.8729118750645566
121,2.403743782043457
122,2.7022095918655396
123,2.5991056760152182
124,2.666872037574649
125,2.4597673257191977
126,2.686138818340917
127,2.2058386291776384
128,2.5843317685303866
129,2.827604223700131
130,2.5707597378137947
131,2.5288113602777806
132,2.0932068824768066
133,2.478385181427002
134,2.7453787677428303
135,2.6949995022553663
136,2.599804332623115
137,2.54567664800231
138,2.8680907487869263
139,2.6377477645874023
140,2.6086193542091216
141,2.5734102307139217
142,2.6654443421014924
143,2.4541812737782798
144,3.1739275625773837
145,2.569047759879719
146,2.7861577982598162
147,2.5571044909543006
148,2.499463052749634
149,2.741164373314899
150,2.769070713947981
151,2.506425988243287
152,2.5745656351710475
153,2.6397341184837875
154,2.395118314286937
155,2.7639480876922606
156,2.696418797969818
157,2.641263132807852
158,2.810343027114868
159,2.579227623392324
160,2.5284240972705003
161,2.7090516805648805
162,2.719814110885967
163,2.1353440284729004
164,2.415082677550938
165,2.6892021383558
166,2.6159034066730076
167,2.2260460456212363
168,2.4497327042407675
169,2.318686604499817
170,2.378427743911743
171,2.785863155668432
172,2.5813617375161915
173,2.652093105018139
174,2.5271724032031164
175,2.7582418741063868
176,2.540679223007626
177,2.939307377888606
178,2.692180782556534
179,2.706910784427936
180,2.5391890425835886
181,2.6162893351386574
182,2.606692164214616
183,2.662560130868639
184,2.5679839378179508
185,2.431652458090531
186,2.3534557819366455
187,2.6359982179558794
188,2.443795965777503
189,2.6409374365681098
190,3.4056761264801025
191,2.300676235130855
192,2.701487030781491
193,2.4671418190002443
194,2.633834520290638
195,2.6498893395714136
196,2.340637203101273
197,2.4374417463938394
198,2.479827419240424
199,2.571159938107366
200,2.5314742235036998
201,2.498129553454263
202,2.4938282590163383
203,2.4969134606966157
204,2.5723940750648238
205,2.4769645304906938
206,2.3709881493919776
207,2.4053701079168985
208,2.300380840301514
209,2.429306236031937
210,2.4271335369580753
211,2.652293602625529
212,2.2393561876737156
213,2.454098242979783
214,2.4004367113113405
215,2.5668875033205207
216,2.269597941256584
217,2.185891217655606
218,2.447411635826374
219,2.623995806308503
220,2.1163660049438477
221,2.188744025925795
222,2.7476194699605307
223,2.382204055786133
224,2.435499940780883
225,2.4376710970190505
226,2.6991830468177795
227,2.424461716413498
228,2.3596235432867276
229,2.457829773426056
230,2.3425267702573307
231,2.034762740135193
232,2.3311706840991975
233,2.2770137633046796
234,2.375558551152547
235,2.484145341647996
236,2.37858078696511
237,2.0396608710289
238,2.5666118004383187
239,1.9058799147605896
240,2.6848628350666592
241,2.412627931923894
242,2.19255793094635
243,2.439134782010859
244,2.0764768634523665
245,2.546596550593411
246,2.3375445471869574
247,2.66846665541331
248,2.60096070766449
249,2.3469083471298218
250,2.4765238960584006
251,1.909776704651969
252,2.4675476352373757
253,2.4343019300385524
254,2.4753462319471398
255,2.5831797208104814
256,2.148234578870958
257,2.451532165209452
258,2.2466664958644555
259,2.5407922201686435
260,2.2908982345036097
261,2.470123387300051
262,2.5051024198532104
263,2.078498307027315
264,2.169309205479092
265,2.5848979705419297
266,2.2681312481562297
267,2.347044515609741
268,2.3435387914830987
269,2.495931386947632
270,2.5005441188812254
271,2.5517243676715426
272,2.4773221254348754
273,2.318124132023917
274,2.386595281394752
275,2.3168369856747715
276,2.126151982343422
277,2.3682530887665285
278,3.0962625231061662
279,2.401469506157769
280,2.7105990988867625
281,2.437955623202854
282,2.6506863872210187
283,1.9735952138900756
284,2.502951450072802
285,2.4746654768970524
286,2.283291650445838
287,2.26744167804718
288,2.639516633290511
289,2.3167197629138157
290,2.239747593479772
291,2.0481619324002946
292,2.2564498098273025
293,2.2948327981508694
294,2.2904956263044607
295,2.4516196250915527
296,2.3940800521887984
297,2.1248036066691083
298,2.2529304330631836
299,2.2681873866489957
300,2.2622999519694087
301,1.9482334852218628
302,2.3028836837320616
303,1.9353381054741996
304,2.3237790854897087
305,2.0551141500473022
306,2.4767991387566854
307,2.417864123980204
308,2.3390501708280844
309,1.8628338442908392
310,2.1578355846197708
311,1.9740057161876134
312,2.1537716686725616
313,2.655704085643475
314,2.050554699019382
315,2.163469081339629
316,2.1477255030111833
317,2.4702007638083563
318,2.121270709178027
319,2.470112587276258
320,2.2742809653282166
321,2.1904724464503995
322,2.012056284091052
323,1.8644901784983547
324,2.031373592217763
325,2.0736564582156154
326,2.230444022019704
327,2.1103497902552286
328,2.453995218402461
329,2.1834245426023107
330,2.279014015197754
331,2.537129044532776
332,2.128958129569104
333,2.1147917597382158
334,2.490770697593689
335,1.9628055095672607
336,1.9012714714714976
337,2.252262830734253
338,2.1260217770762826
339,2.236543234189351
340,2.0431214220383587
341,2.079609345167111
342,2.044936613981114
343,1.9784172205697923
344,2.3670355291927563
345,2.0408368055210557
346,2.2631839975234
347,1.9625174721082053
348,1.9886887878985018
349,1.9946212257657732
350,1.9435089230537415
351,2.049112186097262
352,2.021580681521842
353,2.209364628791809
354,2.0663826399379306
355,1.8589443060067983
356,2.073788740805217
357,2.0594310681025187
358,2.1111753726005555
359,2.20012904035634
360,1.9134767160222337
361,2.000343576721523
362,2.0653282648477798
363,2.0615556372536554
364,1.9492014646530151
365,2.073134924236097
366,1.9619796501623619
367,1.7139017581939697
368,2.6677712202072144
369,2.070529291726122
370,2.043333786121313
371,2.5238202571868897
372,2.257231283187866
373,1.9464855740467708
374,1.994228870901343
375,2.0629090634110856
376,1.7422955301072862
377,1.9142093108250544
378,1.956163526983822
379,1.9397852147211794
380,2.000968568325043
381,1.9474789912884052
382,2.1018044043470314
383,2.1714718111774376
384,1.8008906642595928
385,1.9777602070853824
386,1.9277847542976723
387,2.4741081850869313
388,2.143181552758088
389,2.0736339357164173
390,1.9791932276317052
391,2.39237380027771
392,1.9628328200309508
393,2.1539818218776157
394,2.0817994255395162
395,1.7305877447128295
396,1.8115642309188842
397,2.021024325437713
398,1.651041633942548
399,1.832210624089805
400,1.8809101104736328
