Episode,Worker_ID,Start,Goal,Collision,Win,Over_Step,Over_Map,Epsilon,AccumReward
144,0,[[ 0.  11.   0.1]],[[  2.  -10.    0.1]],1,0,0,0,0.3565000000000056,-30.20667036178147
145,2,[[-3.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.3520000000000056,103.06554256183958
146,0,[[-3.  11.   0.1]],[[  1.  -10.    0.1]],1,0,0,0,0.3475000000000056,-93.3265702760138
147,1,[[ 3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.3430000000000056,27.52634640973415
148,3,[[-1.  11.   0.1]],[[  0.  -10.    0.1]],1,0,0,0,0.3385000000000056,-64.49590126579517
149,1,[[ 2.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.33400000000000557,-22.17457388235111
150,2,[[ 2.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.32950000000000557,109.10241389124943
151,0,[[ 3.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.32500000000000556,101.8226985729413
152,2,[[-3.  11.   0.1]],[[  1.  -11.    0.1]],1,0,0,0,0.32050000000000556,-21.454204879827902
153,3,[[ 0.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.31600000000000555,126.92524355639442
154,1,[[-3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.31150000000000555,110.47769074142911
155,3,[[ 3.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.30700000000000555,-33.056886209611186
156,0,[[-1.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.30250000000000554,82.11640561995145
157,2,[[ 4.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.29800000000000554,66.77510279486688
158,0,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.29350000000000553,-53.446988630973735
159,1,[[ 1.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.28900000000000553,88.91669839230654
160,3,[[-1.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.2845000000000055,93.00058581271526
161,3,[[ 2.  11.   0.1]],[[  2.  -10.    0.1]],1,0,0,0,0.2800000000000055,-13.607183370258266
162,0,[[ 0.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.2755000000000055,-9.245138278064431
163,0,[[ 0.  11.   0.1]],[[ -2.  -11.    0.1]],1,0,0,0,0.2710000000000055,-18.49448943465252
164,3,[[-4.  11.   0.1]],[[ -2.  -11.    0.1]],1,0,0,0,0.2665000000000055,-31.61982975482001
